23.02,Security Table,classification,"A simple type in which a name token is restricted to the US, non-US, and joint classification portion mark abbreviations from the CAPCO Register.",1*,"U,C,S,TS,R,CTS,CTS-B,CTS-BALK,NU,NR,NC,NS,NS-S,NS-A,CTSA,NSAT,NCA","* REQUIRED only for the following elements: toplevel root, Title, & Description. If an asset is 'FOUO' the 'classification' must be 'U'. See also 'disseminationControls'.",U,,,
23.03,Security Table,ownerProducer,ISO 3166-1 trigraph(s) of the owner or producer country(ies) and/or CAPCO-specified tetragraphs of international organizations. Either (a) a single trigraph or tetragraph or (b) a space-delimited list of trigraphs followed by tetragraphs. Trigraphs must be in alphabetical order and tetragraphs must be in alphabetical order.,1*,text,"* REQUIRED only for describing security for the following elements: toplevel root, Title, & Description.",USA,,,
23.04,Security Table,SCI Controls,Authorized abbreviation(s) of SCI control system(s). Either (a) a single abbreviation or (b) a space-delimited list of abbreviations in the order prescribed in the CAPCO Register.,0..1,text,,ST,,,
23.05,Security Table,SARIdentifier,Authorized Special Access Required program digraph(s) or trigraph(s) preceded by 'SAR-'. Either (a) a single digraph or trigraph or (b) a space-delimited list of digraphs or trigraphs.,0..1,text,Example: 'SAR-ABC SAR-DEF ...',SAR-ABC SAR-DEF,,,
23.06,Security Table,atomicEnergyMarkings,This attribute is used at both the resource and the portion levels. One or more indicators identifying DoE markings. It is manifested in portion marks and security banners.,0..1,text,The permissible values for this simple type are defined in the Controlled Value Enumeration: CVEnumISMatomicEnergyMarkings.xml,FRD,,,
23.07,Security Table,disseminationControls,Authorized dissemination control portion mark abbreviation(s). Either (a) a single abbreviation or (b) a space-delimited list of abbreviations in the order shown in the CAPCO Register.,0..1,text,"To add FOUO to the DDMS or MSC-DMS, mark the 'DisseminationControls' attribute with the value 'FOUO', whereas the 'classification' must be 'U' for unclassified.",FOUO,,,
23.08,Security Table,displayOnlyTo,This attribute is used at both the resource and the portion levels. One or more indicators identifying the country or countries or international organization(s) to which classified information may be displayed but NOT released based on the determination of an originator in accordance with established foreign disclosure procedures. This element is used in conjunction with the DisplayOnly attribute. It is manifested in portion marks and security banners.,0..1,text,The permissible values for this attribute are defined in the Controlled Value Enumeration: CVEnumISMRelTo.xml,USA,,,
23.09,Security Table,FGIsourceOpen,Non-US classification portion marking for foreign government information in a document portion. Use this attribute to record a source country when the intent is to post the document to a shared space with the source identified.,0..1,text,,AUS NZL NATO,,,
23.1,Security Table,FGIsourceProtected,Non-US classification portion marking for foreign government information in a document portion. Use this attribute to record a source country when the intent is to filter out the identity of the source prior to posting the document to a shared space.,0..1,text,,USA AUS,,,
23.11,Security Table,releasableTo,"ISO 3166-1 trigraph codes of countries to which the associated content can be released. Include 'USA' in all instances. Use a space-delimited list with 'USA' first, followed by other trigraph(s) in alphabetical order.",0..1,text,,USA,,,
23.12,Security Table,nonICmarkings,Authorized non-IC portion marking abbreviation(s) from the CAPCO Register. Either (a) a single non-IC abbreviated marking or (b) a space-delimited list of abbreviations in the order shown in the CAPCO Register.,0..1,text,,NMTOKEN,,,
23.13,Security Table,classifiedBy,"This attribute is used primarily at the resource level. The identity, by name or personal identifier, and position title of the original classification authority for a resource. It is manifested only in the 'Classified By' line of a resource's classification authority block.",0..1,text,,"John Doe, FSO",,,
23.14,Security Table,compilationReason,A description of the reasons that the classification of this element is more restrictive than a simple roll-up of the sub elements would result in. This acts as an indicator to rule engines that there is not accidental over classification going on and to users that special care beyond what the portion marks reveal must be taken when using this data. Use of this mark does not replace the need for the compilation reason being defined in the prose in accordance with ISOO Directive 1.,0..1,text,For example this would document why 3 Unclassified bullet items from a Secret List. Without this reason being noted the above described document would be considered to be miss-marked and overclassified.,This is super secret,,,
23.15,Security Table,derivativelyClassifiedBy,"Used primarily at the resource level to specify the identity, by name or personal identifier, and position title of the derivative classifier for a resource. It is manifested only in the 'Classified By' line of a resource's Classification/Declassification block.",0..1,text,added to version 2.1 of IC-ISM,1.4(b),,,
23.16,Security Table,classificationReason,"A text string containing one or more paragraph numbers, 1.4(a) through 1.4(h), taken from E.O. 12958, as amended. Enter the paragraph references as they should appear in a classification/declassification block.",0..1,text,,BOHEMIA,,,
23.17,Security Table,nonUSControls,This attribute is used at both the resource and the portion levels. One or more indicators of the expansion or limitation on the distribution of an information resource or portion within the domain of information originating from non-US components. It is manifested in portion marks and security banners.,0..1,text,The permissible values for this attribute are defined in the Controlled Value Enumeration: CVEnumISMNonUSControls.xml,fundamentaldocument.doc,,,
23.18,Security Table,derivedFrom,"A text string containing (a) the title and date of a specific source document, or (b) the title and date of an organization classification guide, or (c) the literal string 'Multiple Sources.'",0..1,text,,2010-01-01,,,
23.19,Security Table,declassDate,"A specific date, in the format YYYY-MM-DD, at which the applicable information is automatically declassified.",0..1,date,,,,,
23.2,Security Table,declassEvent,A textual description of an event that triggers declassification.,0..1,text,,NONE,,,
23.21,Security Table,declassException,"One or more of the exceptions to 25-year declassification: specify '25X1-human', '25X1', '25X2', ..., '25X9'. If more than one exception applies, use a space-delimited list. If '25X1-human' applies, it should be first in a list.",0..1,text,,,,,
23.22,Security Table,ntk:Access,An element that describes a formalized Need to Know required for a document. A way of describing a formalized Need to Know required for a document. It is fully described in the DES for Need to Know (NTK).,0..1,text,"ONLY APPLICABLE FOR TOPLEVEL ROOT. This is an element imported from the DES for NTK. It has a structure of child elements that are described in the DES for NTK which outlines their usage. NTK requires being inside a schema that implements ISM therefore some element in the implementing schema MUST have ICISM:ISMRootNodeAttributeGroup and ICISM:ResourceNodeAttributeGroup since both of those are required for a valid ISM implementation. In addition the root node of the implementing schema must have ntk:NTKRootNodeAttributeGroup specified. When used, it must be marked according to CAPCO guidelines, the IC ISM Data Dictionary and the IC ISM Schema Guide.",,,,
23.23,Security Table,noticeList,"A list of Notices. Each Notice contains a Notice Text. noticeList is fully described in the DES for IC ISM, where it is called 'NoticeList'. For additional information regarding the meaning and use of the Notice element please refer to the IC ISM guidelines.",0..1,text,"ONLY APPLICABLE FOR TOPLEVEL ROOT. This is an element imported from the DES for IC ISM. It has a structure of child elements that are described in that DES which outlines their usage. When used, it must be marked according to CAPCO guidelines, the IC ISM Data Dictionary and the IC ISM Schema Guide.",,,,
24,Top Level Table,Metadata Component,Description,Occurs,Values,Comment,Example,,,
24.01,Contact,Person,Specifies person.,0..1,-- see Person MetadataSet,Section 5.2,-- see Section 5.2 for example,,,
24.02,Contact,Organization,Specifies organization.,0..1,-- see Organization Metadata Set,Section 5.3,-- see Section 5.3 for example,,,
24.03,Contact,Service,Specifies service.,0..1,-- see Organization Metadata Set,Section 5.3,The chief architect of the model,,,
24.04,Contact,Description.value,This field provides an account of the POC.,0..1,text,,-- see Section 4.8 for example,,,
24.05,Contact,Releasability,Information about the releasability of the Contact Metacard.,0..1,-- see Releasability Metadata Set,Section 4.23,-- see Section 4.9 for example,,,
24.06,Contact,Security,Information about the security of the Contact Metacard.,0..1,-- see Security Metadata Set (Sublevel – Optional),Section 4.24,-- see Section 4.15 for example,,,
24.07,Contact,Image,Allows an image to be identified with the Contact Metacard.,0..1,-- see Image Metadata Set,Section 4.14,,,,
24.08,Contact,other,Specifies other information deemed relevant by the author of the Contact Metacard.,0..many,any,,,,,
25,Top Level Table,Metadata Component,Description,Occurs,Values,Comment,Example,XML,,
25.01,Person,personID,"Unique identifier associated to an author, coauthor, POC, tasking requester or addressee.",0..1,URI,A person record can be marked by a unique identifier to support cross-referencing by other contact records and for the benefit of organizing data by one or more repositories.,231,"ms:personID=""231""",,
25.02,Person,sponsorID,Unique identifier associated to a sponsor of the contact.,0..1,URI,,332,"ms:sponsorID=""332""",,
25.03,Person,supervisorID,Specifies the unique identifier associated to a supervisor if applicable.,0..1,URI,Search Person records to cross-reference supervisor ID and learn about the supervisor.,230,"ms:supervisorID=""230""",,
25.04,Person,Name,Name of the person.,1,,,,,,
25.05,Person,- first,First name given to a person at birth or baptism.,1,text,,John,"ms:first=""John""",,
25.06,Person,- middle,"Middle name given to a person at birth or baptism, in addition to the first name.",0..1,text,Helps differentiate common names.,Michael,"ms:middle=""Michael""",,
25.07,Person,- last,"A name shared in common to identify members of a family; also called ""surname.""",1,text,"This value must contain a complete name, and cannot be an initial.",Davidson,"ms:last=""Davidson""",,
25.08,Person,title,Title given to a person,0..1,"Dr., Miss, Mr., Mrs., Ms., Prof., other text",,Mr.,"ms:title=""Mr.""",,
25.09,Person,suffix,Suffix given to a person.,0..1,"I, II, III, Jr., Sr., other text",,,,,
25.1,Person,Affiliation,Identifies the organization affiliated with the person.,0..many,,,,,,
25.11,Person,- organizationID,References the organization ID.,0..1,URI,Can be used to correlate with Organization that has been identified.,331,"ms:organizationID=""331""",,
25.12,Person,- position,Position held by the person.,0..1,text,,Developer,"ms:position=""Developer""",,
25.13,Person,- value,Identifies the name of the organization.,1,text,,Sprocket Sim,"ms:value=""Sprocket Sim""",,
25.14,Person,JobTitle.value,Identifies job title,0..1,text,,System Engineer,"ms:Title ms:value=""System Engineer""",,
25.15,Person,Address Info,Specifies Address associated to Person.,1..many,,,,,,
25.16,Person,AddressLine1.value,Main Address.,0..1,text,The first line in the address where the POC may be contacted. This will typically be used for a street number and name.,123 Jetway Drive,"ms:AddressLine1 ms:value=""123 Jetway Dr.""",,
25.17,Person,AddressLine2.value,Supplemental Address such as suite.,0..1,text,The second line in the address where the POC may be contacted. This will typically be used for amplifying information such as a suite number or mail stop.,Suite,"ms:AddressLine2 ms:value=""""",,
25.18,Person,AddressLine3.value,Supplemental Address such as POC.,0..1,text,The third line in the address where the POC may be contacted. This will typically be used for additional amplifying information such as “attention” instructions.,ATTN: John Davidson,"ms:AddressLine3 ms:value=""""",,
25.19,Person,City.value,Specifies city associated to Person’s Address.,0..1,text,The city of the address where the POC may be contacted.,Alexandria,"ms:City ms:value=""Alexandria""",,
25.2,Person,State.value,Specifies state associated to Person’s Address.,0..1,text,"The state, province, or comparable boundary of the address where the POC may be contacted.",Virginia,"ms:State ms:value=""VA""",,
25.21,Person,Country.value,Specifies country associated to Person’s Address.,0..1,text,The country code of the address where the POC may be contacted.,USA,"ms:Country ms:value=""USA""",,
25.22,Person,PostalCode.value,Specifies postal code associated to Person’s Address.,0..1,text,"The postal code of the address where the POC may be contacted. For US addresses, this will be a ZIP code.",22308,"ms:PostalCode ms:value=""22308""",,
25.23,Person,Phone,"Specifies the telephone number for the person including the international telephone code for the contact’s country, and fax.",0..many,,,,,,
25.24,Person,- type,Specifies the phone type.,1,"work, home, DSN, mobile, fax, google_voice, skype, other text",,Work,"ms:type=""work""",,
25.25,Person,- number,Specifies the specific number associated with the phone type.,1,text,"This value must include country code and area code, when applicable.",703-360-3767,"ms:number=""703-360-3767""",,
25.26,Person,- extension,Specifies an extension to the phone number,0..1,text,,351,"ms:extension=""351""",,
25.27,Person,Email,Specifies the email address(es) of the Person for electronic mail.,1..many,text,,,,,
25.28,Person,- type,Specifies the email type.,1,"work, home, NIPRNET, SIPRNET, JWICS, DKO, AKO, other text",,Work,"ms:type=""work""",,
25.29,Person,- address,Specifies the email address.,1,text,,jdavidson@sprocketsim.com,"ms:address=""jdavidson@sprocketsim.com""",,
25.3,Person,Web Address.value,Specifies the web address(es) that might be associated with the Person.,0..many,URI,,http://www.sprocketsim.com,"ms:URL ms:value=""http://www.sprocketsim.com/""",,
25.31,Person,ContactInstruction.value,Specifies instructions for making contact.,0..many,text,,Leave message at help desk if no answer,"ms:ContactInstruction ms:value=""Leave message at help desk if no answer.""",,
25.32,Person,other,Specifies other information deemed relevant by the author of the Resource.,0..many,any,,,,,
25.33,Person,Description,Description of the person or their role.,0..1,text,,The chief architect of the model,<ms:Description><ms:Text>The chief architect of the model</ms:Text></ms:Description>,,
26,Top Level Table,Metadata Component,Description,Occurs,Values,Comment,Example,XML,,
26.01,Organization,organizationID,Unique identifier associated to an Organization.,0..1,URI,An organization record can be marked by a unique identifier to support cross-referencing by other contact records and for the benefit of organizing data by one or more repositories.,256,"ms:organizationID=""256""",,
26.02,Organization,sponsorID,Unique identifier associated to a sponsor (person or organization) if applicable.,0..1,URI,Search Organization records to cross-reference supervisor ID and learn about sponsor.,,,,
26.03,Organization,parentID,Specifies the unique identifier associated to a parent organization if applicable.,0..1,URI,Search Organization records to cross-reference Parent ID and learn about parent organization.,255,"ms:parentID=""255""",,
26.04,Organization,Name.value,Specifies organization name.,1,text,,"SprocketSim, Inc","ms:Name ms:value=""SprocketSim, Inc""",,
26.05,Organization,Type,Specifies organization type,1,"government, academia, industry, other text","Examples might include Defense Contractor, Government, and Academia.",Industry,"ms:Type ms:value=""Industry""",,
26.06,Organization,Address Info,Specifies Address associated to Organization.,0..many,,,,,,
26.07,Organization,AddressLine1.value,Main Address of the Organization.,0..1,text,The first line in the address where the Organization may be contacted. This will typically be used for a street number and name.,123 Jetway Drive,"ms:AddressLine1 ms:value=""123 Jetway Dr.""",,
26.08,Organization,AddressLine2.value,Supplemental Address such as suite.,0..1,text,The second line in the address where the Organization may be contacted. This will typically be used for amplifying information such as a suite number or mail stop.,Suite 5,"ms:AddressLine2 ms:value=""Suite 5""",,
26.09,Organization,AddressLine3.value,Supplemental Address such as POC.,0..1,text,The third line in the address where the Organization may be contacted. This will typically be used for additional amplifying information such as “attention” instructions.,ATTN: John Davidson,"ms:AddressLine3 ms:value=""ATTN: John Davidson""",,
26.1,Organization,City.value,Specifies city associated to Organization’s Address.,0..1,text,The city of the address where the Organization may be contacted.,Alexandria,"ms:City ms:value=""Alexandria""",,
26.11,Organization,State.value,Specifies state associated to Organization’s Address.,0..1,text,"The state, province, or comparable boundary of the address where the Organization may be contacted.",Virginia,"ms:State ms:value=""VA""",,
26.12,Organization,Country.value,Specifies country associated to Organization’s Address.,0..1,text,The country code of the address where the Organization may be contacted.,USA,"ms:Country ms:value=""USA""",,
26.13,Organization,PostalCode.value,Specifies postal code associated to Organization’s Address.,0..1,text,"The postal code of the address where the Organization may be contacted. For US addresses, this will be a ZIP code.",22308,"ms:PostalCode ms:value=""22308""",,
26.14,Organization,Phone,"Specifies the telephone number for the organization including the international telephone code for the Organization’s country, and fax.",0..many,,,,,,
26.15,Organization,type,Specifies the phone type.,1,"work, home, DSN, mobile, fax, google_voice, skype, other text",,work,"ms:type=""work""",,
26.16,Organization,number,Specifies the specific number associated with the phone type.,1,text,"This value must include country code and area code, when applicable.",703-360-3767,"ms:number=""703-360-3767""",,
26.17,Organization,extension,Specifies an extension to the phone number,0..1,text,,,,,
26.18,Organization,Email,Specifies the email address(es) of the Organization for electronic mail.,0..many,text,,,,,
26.19,Organization,type,Specifies the email type.,1,"work, home, NIPRNET, SIPRNET, JWICS, DKO, AKO, other text",,Work,"ms:type=""work""",,
26.2,Organization,address,Specifies the email address.,1,text,,jdavidson@sprocketsim.com,"ms:address=""jdavidson@sprocketsim.com""",,
26.21,Organization,WebAddress.value,Specifies the web address(es) associated with the Organization.,0..many,URI,,http://www.sprocketsim.com,"ms:URL ms:value=""http://www.sprocketsim.com/""",,
26.22,Organization,ContactInstruction.value,Specifies instructions for making contact.,0..many,text,,contact John Davidson,"ms:ContactInstruction ms:value=""contact John Davidson""",,
26.23,Organization,other,Specifies other information deemed relevant by the author of the Resource.,0..many,any,,"For general assistance, dial 0 for an operator.","ms:ContactInstruction ms:value=""For general assistance, dial 0 for an operator""",,
27,Top Level Table,Metadata Component,Description,Occurs,Values,Comment,Example,XML,,
27.01,Taxonomy,taxonomyID,Unique identifier associated to the related Taxonomy Classification being defined.,0..1,URI,"A Taxonomy record can be marked by a unique identifier to support cross-referencing by other metacards (i.e., Resource Metacards) and for the benefit of organizing data by one or more repositories. This should not be confused with version number, or document number.",4,"ms:taxonomyID=""4""",,
27.02,Taxonomy,Title,Text identifier for the Taxonomy,1,text,,MS Glossary,"ms:Title ms:value=""MS Glossary""",,
27.03,Taxonomy,Description.Value,Open narrative used to increase comprehension pertaining to the taxonomy.,0..1,text,,This is an example of a taxonomy classification documenting key terms and definitions for the MS Community,<ms:Description><ms:Text>This is an example of a taxonomy classification documenting key terms and definitions for the MS Community</ms:Text></ms:Description>,,
27.04,Taxonomy,Dates,Identifies date information related to the Taxonomy Classification asset.,0..1,-- see Date Metadata Set,Section 4.8,-- see Date Metadata Set,"<ms:Dates><ms:Date ms:type=""created"" ms:value=""2007-08-13""/></ms:Dates>",,
27.05,Taxonomy,Version,This field specifies the version identification assigned to the Taxonomy metacard.,0..1,text,,0.1,"ms:Version ms:value=""0.1""",,
27.06,Taxonomy,Term,Container for each term that is to be named and defined.,1..many,,,,,,
27.07,Taxonomy,Name,Identifies the name of the term.,1,text,,ontology,ms:Name>ontology</ms:Name>,,
27.08,Taxonomy,Acronym,Specifies an acronym associated with the term,0..many,text,,na,ms:Acronym>na</ms:Acronym>,,
27.09,Taxonomy,ExpandedAcronym,Expands the acronym fully.,0..many,text,,na,ms:ExpandedAcronym>na</ms:ExpandedAcronym>,,
27.1,Taxonomy,DefinitionSection,Specifies other date information deemed relevant by the author of the Resource.,0..many,-- see Definition Metadata Set,Section 6.2,-- see Definition Metadata Set,ms:DefinitionSection />,,
27.11,Taxonomy,other,Specifies other extension information deemed relevant by the author of the Taxonomy Term.,0..many,any,,,,,
27.12,Taxonomy,Releasability,Information about the releasability of the Taxonomy Metacard.,0..1,-- see Releasability Metadata Set,Section 4.23,-- see Section 4.23 for example,"ms:Releasability ms:value=""A: Unlimited distribution """,,
27.13,Taxonomy,Security,Information about the security of the Taxonomy Metacard.,0..1,-- see Security Metadata Set (Sublevel – Optional),Section 4.24,-- see Section 4.24 for example,<ms:Security/>,,
27.14,Taxonomy,other,Specifies other data deemed relevant by the author of the Taxonomy.,0..many,any,,,,,
28,Top Level Table,Metadata Component,Description,Occurs,Values,Comment,Example,XML,,
28.01,Workflow  ,workflowID,Unique identifier associated to the workflow metadata.,0..1,URI,"A Workflow record can be marked by a unique identifier to support cross-referencing by other Resources (via Related Resources). This should not be confused with version number, or document number.",12345678,"ms:workflowID=""12345678""",,
28.02,Workflow  ,resourceID,Unique identifier associated to a resource id representative of what the responsibility party(s) is to work towards developing,0..1,URI,"A Resource record should be marked by a unique identifier to support cross-referencing by other Resources including by the Workflow. This should not be confused with version number, or document number.",30405012,"ms:resourceID=""30405012""",,
28.03,Workflow  ,metacardID,Specifies the unique identifier associated to the metacard id.,0..1,URI,"A Metacard component of a resource should also be marked by a unique identifier to support cross-referencing by other Resources and for the benefit of organizing data by one or more repositories. This should not be confused with version number, or document number.",30405100,"ms:metacardID=""30405100""",,
28.04,Workflow  ,taxonomy,"Specifies a taxonomy identifier pertaining to a domain vocabulary source, which is applicable in describing the Configuration Management component.",0..1,text,"Any component within an MSC-DMS based metacard, which describes or reflects unique semantic information, can be marked by a specific taxonomy identifier to increase semantic interoperability. The value of the taxonomy attribute should match with an identifier value associated within a Related Taxonomy (See Section 4.22). If taxonomy was identified by the Resource component, one does not need to be identified here unless the taxonomy being used for describing this component is different. For clarity within the text, a hashtag value in the form #word can be used to identify any term that is discoverable within the taxonomy identified in the supporting taxonomy attribute.",missile-agency,"ms:taxonomy=""missile-agency""",,
28.05,Workflow  ,Task,Describes the specific task to be accomplished,1,text,"For clarity within the text, a hashtag value in the form #word can be used to identify any term that is discoverable within the taxonomy identified in the supporting taxonomy attribute.","Development of Ballistic model, software component","ms:Task value=""Development of Ballistic model, software component""",,
28.06,Workflow  ,Manager,Identifies the specific POC managing or responsible for leading the task,0..1,,Identifies a POC reference including id and name. - follows how it is laid out in Rights Metadata Set,,,,
28.07,Workflow  ,Person,Identifies a Person,1,,,,,,
28.08,Workflow  ,.personID,Unique identifier associated to a Person,0..1,text,,345,"ms:personID=""345""",,
28.09,Workflow  ,.Name,Name of the person,1,text,,,,,
28.1,Workflow  ,.first,First Name of the person.,1,text,,Samuel,"ms:first=""Samuel""",,
28.11,Workflow  ,.middle,Middle Name of the person.,0..1,text,,,,,
28.12,Workflow  ,.last,Last Name of the person.,1,text,,Drake,"ms:last=""Drake""",,
28.13,Workflow  ,Org,Identifies an Organization,1,,,,,,
28.14,Workflow  ,.organizationID,References the organization ID.,0..1,text,,,,,
28.15,Workflow  ,.Name.value,Identifies the name of the organization.,1,text,,,,,
28.16,Workflow  ,Description,Provides a description of the POC that may be helpful,0..1,text,,,,,
28.17,Workflow  ,States,Identifies the progression of the task via a series of states or steps.,1,-- see States Metadata Set,Section 7.2,-- see Section 7.2 for example,<ms:States />,,
28.18,Workflow  ,Releasability,Information about the releasability of the Taxonomy Metacard.,0..1,-- see Releasability Metadata Set,Section 4.23,-- see Section 4.23 for example,<ms:Releasability />,,
28.19,Workflow  ,Security,Information about the security of the Taxonomy Metacard.,0..1,-- see Security Metadata Set (Sublevel – Optional),Section 4.24,-- see Section 4.24 for example,<ms:Security />,,
28.2,Workflow  ,other,Specifies other data deemed relevant by the author of the Taxonomy Definition.,0..many,any,,na,,,
29,Top Level Table,Metadata Component,Description,Occurs,Values,Comment,Example,XML,,
29.01,Workflow State,State.name,Abstract idea or notion; a unit of thought; holds term and related terms.,1,text,,Develop Code to Spec,"ms:State ms:name=""Develop Code to Spec""",,
29.02,Workflow State,Responsibility,A statement or formal explanation of the meaning of a concept.,1,,,,,,
29.03,Workflow State,Person,Identifies a Person,1,,Person or Org (only one selected per POC identified).,John,,,
29.04,Workflow State,.personID,Unique identifier associated to a Person,0..1,text,,1,"ms:personID=""00001""",,
29.05,Workflow State,.Name,Name of the person,1,text,,John,"ms:name=""John""",,
29.06,Workflow State,.first,First Name of the person,1,text,,John,"ms:first=""John""",,
29.07,Workflow State,.middle,Middle Name of the person,0..1,text,,,,,
29.08,Workflow State,.last,Last Name of the person,1,text,,,,,
29.09,Workflow State,Org,Identifies an Organization,1,,,,,,
29.1,Workflow State,.organizationID,References the organization ID,0..1,text,,,,,
29.11,Workflow State,.Name.value,Identifies the name of the organization,1,text,,,,,
29.12,Workflow State,Description,Provides a description of the POC that may be helpful,0..1,text,,,,,
29.13,Workflow State,Due Dates,Anticipated due date,0..many,text,Manager may assign different types of dates.,2012-05-05,"ms:DueDates ms:type=""created"" ms:value=""2012-05-05""",,
29.14,Workflow State,Assignment,Used to identify the Metacard Required Elements to be filled in and other aspect related to the task state,1,,,"Document Intended Use, and any related resources","ms:Assignment>Document Intended Use, and any related resources</ms:Assignment>",,
29.15,Workflow State,Person,Identifies a Person,1,,Person or Org (only one selected per POC identified).,Paul,,,
29.16,Workflow State,.personID,Unique identifier associated to a Person,0..1,text,,2,"ms:personID=""00002""",,
29.17,Workflow State,.Name,Name of the person,1,text,,Paul,"ms:name=""Paul""",,
29.18,Workflow State,.first,First Name of the person,1,text,,Paul,"ms:first=""Paul""",,
29.19,Workflow State,.middle,Middle Name of the person,0..1,text,,,,,
29.2,Workflow State,.last,Last Name of the person,1,text,,,,,
29.21,Workflow State,Org,Identifies an Organization,1,,,,,,
29.22,Workflow State,.organizationID,References the organization ID,0..1,text,,,,,
29.23,Workflow State,.Name.value,Identifies the name of the organization,1,text,,,,,
29.24,Workflow State,Description,Provides a description of the POC that may be helpful,0..1,text,,,,,
29.25,Workflow State,Next State,Identifies the next state that occurs after successful completion,0..many,text,Should reflect the name of another defined state.,Test,ms:NextState>Test</ms:NextState>,,
29.26,Workflow State,State,,,,,Review,,,
29.27,Workflow State,.name,,,,,Review,"ms:State ms:name=""Review""",,
29.28,Workflow State,Responsibility.Person,,,,,George,,,
29.29,Workflow State,.name,,,,,George,"ms:name=""George""",,
29.3,Workflow State,Due Date,,,,,2012-07-05,"ms:DueDates ms:type=""created"" ms:value=""2012-07-05""",,
29.31,Workflow State,Assignment,,,,,"Document POC info, keywords","ms:Assignment>Document POC info, keywords</ms:Assignment>",,
29.32,Workflow State,Next State,,,,,Review,ms:NextState>Review</ms:NextState>,,
29.33,Workflow State,State,,,,,Submission,"ms:State ms:name=""Submission""",,
29.34,Workflow State,Responsibility.Person,,,,,Ringo,,,
29.35,Workflow State,.name,,,,,Ringo,"ms:name=""Ringo""",,
29.36,Workflow State,Due Date,,,,,2012-08-05,"ms:DueDates ms:type=""created"" ms:value=""2012-08-05""",,
29.37,Workflow State,Assignment,,,,,Complete remaining metadata elements including publish date,ms:Assignment>Complete remaining metadata elements including publish date</ms:Assignment>,,
29.38,Workflow State,Next State,,,,,n/a,ms:NextState>n/a</ms:NextState>,,
29.39,Workflow State,other,Specifies other data deemed relevant by the author of the Taxonomy Definition.,0..many,any,,,,,
30,Top Level Table,Metadata Component,Description,Occurs,Values,Comment,Example,XML,,
30.01,Multicard,Title,Text identifier for the Multicard,1,text,,Surface_Navy_Models,"ms:Title ms:value=""Example Multicard""",,
30.02,Multicard,Description,Open narrative used to increase comprehension pertaining to the multicard.,0..1,text,,The metacards attached represent the models supporting the surface navy,<ms:Description>This is an example multicard containing various types of MSC-DMS based metacards</ms:Description>,,
30.03,Multicard,Metacards,,1,,,,,,
30.04,Multicard,Resources,Identifies Resource Metacards,0..many,-- see Resource Metadata Set,Section 4,-- see Resource Metadata Set,<ms:Resource />,,
30.05,Multicard,Contacts,Identifies Contact Metacards,0..many,-- see Contact Metadata Set,Section 5,-- see Contacts Metadata Set,<ms:Contact />,,
30.06,Multicard,Taxonomies,Identifies Taxonomy Metacards,0..many,-- see Taxonomy Metadata Set,Section 6,-- see Taxonomies Metadata Set,<ms:Taxonomy />,,
30.07,Multicard,Workflows,Identifies Workflow Metacards,0..many,-- see Workflow Metadata Set,Section 7,-- see Workflow Metadata Set,<ms:Workflow />,,
30.08,Multicard,other,Specifies other types of metacards or other information relevant to the multicard,0..many,text,,,,,
30.09,Multicard,Releasability,Information about the releasability of the POC information.,0..1,-- see Releasability Metadata Set,Section 4.23,--see Releasability Metadata Set for example,<ms:Releasability />,,
30.1,Multicard,Security,Information about the security of the POC information.,0..1,-- see Security Metadata Set (Sublevel – Optional),Section 4.24,--see Security Metadata Set for example,<ms:Security />,,
30.11,Multicard,other,Specifies other data deemed relevant by the author of the multicard.,0..many,any,,,,,
